text,label
@user @user @user You’ve got too many NewYork Liberals moving into the state. I see it in my town. ,0
@user @user Video was worth it ,0
@user @user Far right bastards. They are literally everywhere. Luckily we have far left extremists like Antifa and Jeremy Corbyn's supporters to act as a counter balance. ,1
@user I bet. ,0
#DueProcess not permitted for #Conservatives but #documented evidence against #Democrat can’t be believed #DoubleStandards #ConfirmKavanaughNow  ,0
@user Nope; I was fortunate to be online when he posted it. Sounded like bullshit to me at first too until a few other celebs chimed in.  Daffy ,0
@user @user He ran and hid after posting an ad about illegal border crossers. As soon as CBC started their shouting racist. It’s not racist and instead of standing up for what he believes he bailed. The conservatives shouldn’t have picked him ,1
@user @user @user Jokes are funny if the person saying them doesn’t really hate whites and Christians.  That’s a National past time for liberals these days.  Funny stuff...for the Louis Farrakhan crowd.  Racist crap by any barometer. ,1
@user Exactly what I think. ,0
@user For being bang 10yrs ago n now the statue of liberty? The left have gone bonkers. ,0
@user @user FINALLY! Smaller more cost effective government! Thank you Conservatives! ,0
@user God + MAGA = Block.  Buhbye. ,0
@user @user @user He is gonna ..how do you say..?? Splinter the Sphincter of DC🤣🤣 ,0
@user How about holder uses a gag to shut himself up? ,0
@user @user #Nazis. We told you.   Join #Antifa! ,0
@user @user It's ashame that REPUBLICAN PARTY DON'T do anything about gun control after all these people have been killed for no reason it's ashame that REPUBLICAN PARTY DON'T do anything about cop killing the REPUBLICANS are trying to distract AMERICA ,1
@user @user @user @user @user @user Lets get electric ferries and tear down our dams. Liberals don't make sense. ,0
@user No worries !  Thank you for responding can I ask you a question I find it very interesting? Can you tell me why you are an atheist I'm just curious. ,0
@user @user @user @user @user She just knew she was having a girl!! She is excited now!! ,0
@user Anita Hill wasca liar then and she is a liar now. ,1
"#RebekahismOfTheDay #WednesdayWisdom  Liberals: There is no such thing as gender.""""  Me: """"Really? Then tell me more about the wage gap."""""""" ",0
@user @user Probably really had more to do with Rubio. ,0
@user Hate to rain on the parade but this is most likely a 1-11 Arkansas team they beat. Glad for Mason as he is a great player but the team they beat would not be competitive in C-USA ,0
@user She is telling to be best  to students. Wow ! What a role model she is. ,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Did I say something personal? ,0
@user Why is it a Confederate flag 'makes' one a racist?  An antifa flag makes one an America hating terrorist. ,0
@user Who needs courts when you have clairvoyant liberals. ,0
@user @user #JOKE - #patrickmouratoglou blatantly used hand signals - He also cheated on his wife with #Serena - @user got caught and went defensive manipulative entitled sideways - The story isn't about #race #gender #equality - It's about #cheating #ACCOUNTABILITY ,0
Pretending you have dementia to own the libs #MAGA ,1
"@user @user @user @user @user @user @user @user 2/2 Liberals say (rightly) there's lots of prejudice and discrimination between migrants"""" then conclude """"all opposition to migration is just arbitrary prejudice"""". But that requires seeing the distinction between citizens and migrants as arbitrary and prejudice driven."""" ",0
@user We are playing Clue based on a high school party in the 80s when a federal judge was in his teens.  Does anyone really take this seriously? ,1
@user @user @user All the above are under UK control: we didn’t have to wait to leave to decide and deliver areas already fully under UK control. At this rate 33 months will be wasted plus the time to sign a new UK/EU27 trade agreement. Britain on hold. /4 #BrexitBritain ,0
@user you are the best president ever ,0
// AWWWWW thank you so much! You are a brilliantly talented writer and I am so thrilled to interact with you! This thread is going to be epic! ,0
@user @user What do you expect from The likes of Eric Erickson. .   HE is a Piece of Crap. ,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user pretty much spot on there ,0
@user @user @user @user @user It was more of an allusion to the must-keep-growing economy and the dependence on bullshit jobs to pay back unnecessary debt to create growth to prevent that whole thing falling over.  I vote according to the circumstances at the time of the election. ,0
"@user it's literally a narrative that is on par with Nazis punch, antifa punch, they are two sides of the same coin."""" noooOOoOo one of these groups wants to exterminate or deport all PoC and Jews, the other just wants to prevent them from doing that, and this comparison benefits fash"""" ",1
***William Molina Romero has been located safe and sound. He is back with his loved ones thanks to a community member spotting him. Thank you all for keeping a sharp eye out and ensuring his safe return home.*** ,0
"@user After they guna spell it like Frida"""" 😂😂"""" ",0
"@user Josh, thanks for including COCK-A-DOODLE OOPS! in this list of amazingly illustrated picture books!  I love Deborah Zemke's just before sunrise"""" illustrations!"""" ",0
"@user @user @user @user @user Really, but he is.  Don't say because of Russian collusion, not proven after 2 yrs. Besides collusion is not a crime.  We the People"""" are winning.  #WWG1WGA #MAGA"""" ",0
@user I'll bet she is a liberal democrat. ,0
@user @user She is just spewing sh*t Bernie's robot what a lie they will say &amp; do anything and what she is going to do for district 14 not a da*n thing Socialism don't work that way they suck all up. ,1
@user @user @user @user @user Obama never laments for those that are killed in Chicago every week. Chicago his old stomping ground.  Ask him how those draconian gun control laws are working there? And watch him blame Indiana. ,1
@user World need much much more of this. Antifa are venom. ,0
@user The reason you don’t have a wife is because you are an ass. ,1
@user @user @user they aren't.... ,0
@user I really want you and need you &lt;3 &lt;3 I am your biggest fan I just love your personality I love who you are ,0
@user @user @user @user @user @user @user @user @user I think it was found that less well educated conservatives were more inclined to accept the Government directive at face value ,0
@user what the FUCK ,1
@user He will change after mid term elections and 2020. ,0
